timestamp,user_id,pixel_color,coordinate
2022-04-04 01:45:14.01 UTC,Ymz9zHQ3Ww47jfsAqSK1Z4bJbIKDP79U1cqUTr2tE3gzKUU0Uy1TK823cY/HdAOfeFewxt6GB/p+YXbg0DR4UQ==,#94B3FF,"1469,1460"
2022-04-04 01:45:58.565 UTC,l6oim59woanAXenDyc40KOGjBHrMo0yM2ldqfKxvY4XIshdYp1aQa6c4WHAXhYPC+GzUqLuPRsBvRMYQSAE8xA==,#00CCC0,"1296,684"
2022-04-04 01:46:06.888 UTC,0lto4NeAFmJDygpv08pSKfAFHSByStT1Gr5H7OV2cW6tv8PXrn2u7GvwdRbyiNN9qCBeSM/BAj1dD1kNR+Tr+g==,#E4ABFF,"1930,1951"
2022-04-04 01:46:58.699 UTC,o5mSCWobGt/RQV28kedvpg2PXZyMG4ncCtZW5j3+aBcOP9/ijSMo9hEBdsnHwvWNpsJoYFpQFRTtbyazGUzRnA==,#00CCC0,"181,453"
2022-04-04 01:47:28.909 UTC,2KV/rTdNWbe7VTm4D7ekBTT4l87qEVCJ66bJ6IEKSWyp8IKNAi4oxhHfi4m9J21HICPqSXjqJbD7bFw7aDSUMQ==,#E4ABFF,"1828,1931"
2022-04-04 00:53:38.026 UTC,Jvp88t9OiiWHihwe1KyHrZ0jcriNI8YbJ8Iho5eP0qBPmNyrMIgSn96Qnaxcj/+wQ1McfPDQd/qOZUgU54VRcw==,#6A5CFF,"1906,1852"
2022-04-04 00:53:43.226 UTC,K7OWp+b+4LVps0FMswP9Twj5+YBOGvfd5EEeDInGvy3SfancX69KcYdE7wIbjXeMBOUcYZI45WOJp1jfI0Tjyg==,#009EAA,"256,1507"
2022-04-04 00:53:43.976 UTC,IIW2jHRo76RJzBw75qr4UyRmQu8FrkEkDPdqUFOI+38qfsVgbBf1+sUbij2K1MwAfF6zTPmreMia9n9eke+u3A==,#6A5CFF,"1989,1048"
2022-04-04 00:54:02.436 UTC,QkRwEDcM0QPmE9ozyPUwqhBmFfBGYEeQPN5X0n/Lomp6mDR+WIFmhHZSgyjKtbRNvUt7zQFE8iG2KNA3aU8LcA==,#00CCC0,"1234,1267"
2022-04-04 00:54:15.508 UTC,uWJ1KwQQdm5QmJJ2YIWYCfhLYxNmTU5qguqGUIlGPQmhjvSE/DG53ykrPgzYEKXnV/ZpWmQdX+BgpTqMJX4+nA==,#94B3FF,"1815,556"
2022-04-04 00:54:25.408 UTC,H/pUrWRHSpbUStss040OUAppjd50nRHG0TTWRLVQk9HTif/7oW+VwQsrot04b/BD965DwZTQzF+Z4JkVK6EsQg==,#E4ABFF,"1,1"
2022-04-04 00:54:36.435 UTC,r62PY4tOxh0Isn2Qsvp8wHKqXEyymjndc4sXpKsReiXPM/n4bOvq104FDItjSGfnL9Sn5dfYvbJdtvmmIfIGag==,#6A5CFF,"281,1937"
2022-04-04 00:54:36.579 UTC,JJPGzH5GQGGBrF0BFjOrV8h4c+zsmxhOC9ZyevOhu4D6+H4FEsuFrUKquHSTk2Cd5kWPq1Zmt1XxpC41Jml4Ug==,#6A5CFF,"1857,582"
2022-04-04 00:54:54.07 UTC,B443fID6D25COYXfDX5Skl16tv7jnUPa9V6qt27/CqOMEAFWKX13R8H+QgyYxtlwV6Ifqlvu3hLEdd5IBCwTTA==,#6A5CFF,"803,1446"
2022-04-04 00:54:59.456 UTC,QitG+KEkr/Rj9tHjA/c+rumCzZU/Id4O48nTisLVqH4VY5vcId5CzCXu7UTUxly/UiudtsGr6QwNYB9w9i9jaA==,#009EAA,"255,1509"
2022-04-04 00:55:08.015 UTC,0qR28e2o8VfATO05cYrux2M3qLR69bBubsVM1vBM6Et8ggwnTn/Utb3vwFR1npLFleBjlbgmwWzADugDW7pzpg==,#E4ABFF,"962,1997"
2022-04-04 00:55:29.374 UTC,+2kyAtK8BVG8OXRjYmTdZm9VkoDGoAr3gKoptmdiEmPcEz3LFx62LzD/wSCE7sgWH2/SkPdqwuRd/84UTzXdxg==,#6A5CFF,"808,744"
2022-04-04 00:55:44.88 UTC,mh196PT8hEcq3BsJ2426dJWLZCnS96XGJkOYjn732C/iQvhwapWV4dn41fxeA4qBdLTA+fXjDH5k7aOtWCdmwA==,#009EAA,"1211,1274"
2022-04-04 00:55:45.435 UTC,nzyp7ln0y9BRy8RHlf/Umq+djNXqVN1e2vC9tPwrj4ZodaydzIj80uvAHneXGy1SlrUgPIYlAhM2UYs4hEcq6g==,#00CCC0,"222,1957"
2022-04-04 00:56:35.511 UTC,jKvoGftJ2cDsmHA2lKpDZLpQf/bxZWlSJCUrTuTcI92YDcXGwfH2HnjwLJYa2jxHIFuKtp3b0lljPt8FDCR8dg==,#94B3FF,"1278,1314"
2022-04-04 00:56:36.436 UTC,0k+MWR43zwAihSwr1hlWAM+BlwS99P3/VybUV5YR/1Qq1ZgdTipK71sEjPWiVp4+5L47mhDVEGktiTE4PVN8ug==,#00CCC0,"1364,1704"
2022-04-04 00:56:49.874 UTC,+FHcxRBc0rpJoOO7XHa9oGFqCM1BoAjkV+feg9yo1HZ55tSkwu8H/KRgBhW72T1dcbalfGLn+amrQyaka13KgA==,#6A5CFF,"1013,78"
2022-04-04 00:56:56.45 UTC,Rr76o67NhUGmDVwCRP/JtlB66TyFJTzk/KqBtqdv2CsaM7YdWGAkCWL3991wJOuTjlJt7dzBq2wbQ/3YnL6H9A==,#94B3FF,"1276,1311"
2022-04-04 00:57:04.868 UTC,WFCkqFg4+yRN3YhfJZH4o/t2Tln8R2fuhwDu8pynKtkE4veomUcOFp96mU4I3LheYJ+SkYm8NAsa8eBxyepd7w==,#6A5CFF,"408,1472"
2022-04-04 00:57:11.379 UTC,r14nC+eyNxayCCcKydbuzJmYfr46VelGSTNvG5b8y10ShyOaUIJPTyKUeEIwgV4ZLasNqiWOfoSwPZV0ZBXg1A==,#00CCC0,"56,1511"
2022-04-04 00:57:12.436 UTC,c+Qdx6zpC0Fya2+72yUzKKjE2ocQdG8dh0CPu/ZnRdIGXkpB36uPQTva8YDEpI/TR5kk0bL0zfXMxjnrtw+4BA==,#00CCC0,"231,1532"
2022-04-04 00:57:48.179 UTC,unLN5vn3vt89vcqJlTiSy00lcX512ZIRoKo3h86NdmkChRYJ4Py93j7XxvnRXXx74xNJgapIQmDGG0nazK4+Ow==,#6A5CFF,"1465,622"
2022-04-04 00:57:49.221 UTC,3FY69zcfo0NO9e9TR+EZRRbV7LjcMrwRt1ivPvN/7W9v7V0YEjwMxYYgtDAJH/IgDW5N+5KNkNbqKxuK8EmE/A==,#E4ABFF,"1689,300"
2022-04-04 00:57:52.033 UTC,AZIhp03Ys0aR6BApw8bl5tPN6AdUg+fG+Rq7Ba8n5WUyQW3Jf13X8ZgVDrhZpMVMmIy1ulXEJdECZx9YHcDPqw==,#6A5CFF,"1356,1375"
2022-04-04 00:58:20.015 UTC,5eI8r5K3MnBvTcybCHbl3i/Zf6nCOFiCp4deInEdtIM5n8PBcCFy26SZUeQWwaPyDfYPy2dBnCFRNVkCUsqrYg==,#009EAA,"282,1489"
2022-04-04 00:58:28.118 UTC,xnajYuD9n1w3QI4aeS3CeRfeeCmHHGivNKDjYGhhJrLR9yqNTXVhplZm9R06TBOupI223XLjhxGk74dYnzajjg==,#94B3FF,"1772,1073"
2022-04-04 00:58:43.118 UTC,xVuOs6Hk9exRDyrx3kZdJE1Oe9nQJCJq0VAw6McCefBDEzbU4iReGUwstG7uAdRInvFMZe1oUf4qAYZmQDoAww==,#00CCC0,"1712,1457"
2022-04-04 00:59:05.316 UTC,AidLPjxfMJnIVrZnM8h6sgJmKB/BgM/Fs0Mfm0zg2bmQ/6vmAdnp9Kao+pyUALC5t9Ztyx/7Vg4lVgI8Rkh27Q==,#6A5CFF,"1559,224"
2022-04-04 00:59:19.984 UTC,CJ8gMEmZ8htn/wIMgz9lCT8YNXlyZkUW8ICMF+729W3xKSy72m7rLGo9Rbs0gMUa4jp0+kOStAQMojIVX7nDEw==,#009EAA,"1347,1690"
2022-04-04 00:59:51.852 UTC,hUsOb3vAtEbHCPrhpJmuuz14E8F7lJQgkpeedY/OVyLXnBOwt/jectpA8VyCWHhRoteB/HCj9fqUZbTONpgueg==,#00CCC0,"1389,1667"
2022-04-04 00:59:54.94 UTC,ff47xxyduOBOFeKx0FmyTLQmx09rs+WIGww70DyD6Bcnx53Ymuh1mlqOmglrSEdcW4Ntx6kWWhxpryw/wGerog==,#6A5CFF,"1846,583"
2022-04-04 01:00:22.614 UTC,T8YNaP6CZdtSQNQ6KppldLHi1ZwpkTDGOAKEGjdNSVlW+HeNaDl+J8I+2S2p/8XVeDHOvDRy+Bjd7p+vQPi54A==,#00CCC0,"1408,1671"
2022-04-04 01:00:25.593 UTC,eAJTUeyafTge4HEH8PR/Zu935iQklR9TykwG3kq0b/o5yEzNqZBTr9Q2lsZXnyfP9cQSWvHv+wGEMGYlOV2rIw==,#6A5CFF,"1519,1998"
2022-04-04 01:00:40.656 UTC,T6nBudUDdrr5mf3wrLa2twfVsbowjpasUtG2AdihX5oestfIfILiMiwY6kWIR13FlntFHpD5VVdvc0bSg8YofA==,#6A5CFF,"1598,1176"
2022-04-04 01:00:49.999 UTC,ak1h+ozksKr1kYpiGHCP8xbVgKEcStdKzFaq7ou9HxvzbOkbcnSUHCzOL8HykZzyJ+NWwt7YLgfVZRqyERrjBw==,#94B3FF,"603,1481"
2022-04-04 01:01:14.28 UTC,kuz/YfS/YmmJOLkjcOFqt4xoPEZ77FCfTkA6VJIYRZy5WEmO0jbNMFYQAOSs4dAjc5FofyWZNlR5Uz0FAXTlvg==,#009EAA,"543,1985"
2022-04-04 01:01:48.192 UTC,T3vtMpeE7z5xk9amuMTsU/9IUKfmOaW+0u/C1U3YnbDJA6BxXklid+A/V92bm6zK/+I2R9bYSOqIQ2Hs2pVg+A==,#94B3FF,"1508,232"
2022-04-04 01:01:50.426 UTC,mr14FSmXCEM7zMz1vxf6JgwXy5QT5c4pisqO08GOdktyhUwJxLGnHMPPFHa8dDjXfV17BoAc0yatsuDaUpBmIg==,#009EAA,"1630,1085"
2022-04-04 01:02:09.243 UTC,xQfOnTzOSCf7KQrIdjdV53F5SO37rsr/JS0G/P5bZzpYtCjwjumkYPl5Nzb5uLPZ/C6dj+WaJdwjVMe4DL0nWA==,#009EAA,"1510,1718"
2022-04-04 01:02:55.281 UTC,boIa4naO5pkSQhfCErsrV6WWtw3qgpJKz6imdsCTtaZfjsZTMwZgXUrjNoWGczWv3ocDuLEPb/743jZbawDWZA==,#009EAA,"1689,1086"
2022-04-04 01:02:56.836 UTC,6gNSvT84RsJofYB3YDO8XD1Wz6WfjWe/LwUK/sgrr0H0o9BF9eBN36xV572KKwBvr3xV2dxg4piL6D28wufogA==,#6A5CFF,"1999,0"
2022-04-04 01:03:09.583 UTC,45Jzp/iq5HCnwX9tVW6bkMC9UiLSbijk4HdP1Yx02n2keTy+Qp3XlbHWOGFgBsWgfOfbteQrjcRDqZeQDA+3UQ==,#E4ABFF,"1872,737"
2022-04-04 01:04:08.099 UTC,mk1OnMzcjb0uAhq+R9PqJz+ChhzpoV2/XumZHCYC+AkGQ/9yykNaWYO4wXwP8dDaU4hEUEo8hGf4SAQoYOVgKQ==,#00CCC0,"475,1896"
2022-04-04 01:04:34.125 UTC,8ANaNyXJJaJKV3bKfWQjtbGCFFNh8XL0iUB9l3uT59eyhSJlG/e+g+B2fg+zLqDCLSsTtGluha6/4AmQLR6RNA==,#94B3FF,"105,963"
2022-04-04 01:04:34.329 UTC,nY4heoNni58M8gZdqo0OEOdrwhKepNrpm6cOHtWBidyi8p8hQbHO1E9ZVqN4Jmzdh6jJ/JkWtRvgTE3+Yj+s6A==,#94B3FF,"1045,490"
2022-04-04 01:04:35.802 UTC,tG0sumceEDiQzBBc9jVJLvjW8KCCQKzV+8TjC9zu7qXBxMw+DfEFrHiqwG24Ah33nuS5c20x401uNMmYcABocg==,#009EAA,"543,973"
2022-04-04 01:04:48.763 UTC,uZyvGYDFdibOtnQ1ZQy7nW6D57LHmv/AOUh6mhmL6uDT4XycalbBvcSj6y/qlzz7ok6ORAxu+c0rzIR9lqefdg==,#00CCC0,"364,1254"
2022-04-04 01:04:53.222 UTC,Md0t/87Ucp01dF7u2JDzUUlTcsn1xkb/MdfnxQDLMSFJHMUAaxIX8a2zhkqEhKGFgqnTbFslToZJroBrE6uhKA==,#009EAA,"1989,376"
2022-04-04 01:05:15.676 UTC,8QvfrCSFFHI9IpP92HZWNiV3Fxg29FeVnlm/tU71gIO1FhDXozPcTptH5gbfpfPBGPzjZpL5EjNrCRx5Tj4e3Q==,#009EAA,"256,1510"
2022-04-04 01:05:24.534 UTC,D8rgKc+f+Rr5Yimrw5/LST6o0L4/KY7opuikoSf15Fossfi7TTijxaSIWoOY5bK6qFtZTEi4ueZgW7i0GhOOVg==,#94B3FF,"1441,1027"
2022-04-04 01:05:36.284 UTC,Yi5GOskUjLWy4hyHr1st3hB9RJlhIzcePl37Rw9ECXCjZeSvfUEUe3T2Ys/Ao/pq307noYdh4hKneNZT6q6FJA==,#6A5CFF,"1013,49"
2022-04-04 01:05:38.915 UTC,M3Iho+qgvD8nq/y54klxFH6e0728DXqv822IY3CirjbRP6DvCVCzOliyaGyEVY2yOvQvKjpakSs/VeDCO6iqyA==,#009EAA,"132,255"
2022-04-04 01:06:00.868 UTC,wRGGbngb3keHlNtMsEOvsec36J2oCKOd8n9pammSOok0JMniE72uIbzdz9EcAvSNJ5O5RCCTnwV8X9utBEn0HQ==,#00CCC0,"778,1192"
2022-04-04 01:06:08.055 UTC,AXmU3dlfZP4r3nQtbIuvoVKJI9FZVR+LQvCOAprvs+CEF9FiGqRR/qGq81f7Zmp5rgIhsnK+36lAnz4w2PGbvQ==,#6A5CFF,"1723,1154"
2022-04-04 01:06:37.793 UTC,JcWbayasUHiE0+tY7374AWIAmG16Zl6SUZB2Jnqar1R86IhjMOmVl78Kuc0QY5t+ebmLwiEEP8UNTiMtjNNoCg==,#94B3FF,"1747,1219"
2022-04-04 01:06:52.958 UTC,YbvvkFz1qJzzbjoB61mt3EH4A8VTlNT5X6zmzcnJTGXuBrkHIsHeuI78ftohxeDv4a81HalKOSFzR0wCDC0/OA==,#E4ABFF,"1728,702"
2022-04-04 01:07:27.358 UTC,LRPRifnHCmwmQuedbQcr3J2znJI2mIYaPUhF+54711q/6FhFsv0NxnN6lD4SUOte/LVRReLaq2Xfn773MfGa2Q==,#94B3FF,"497,1927"
